id,term,course_id,class_num,school,subject,catalog_num,section,title,instructor,start_time,end_time,meeting_days,enrollment_count,response_count,question0_average_rating,question1_average_rating,question2_average_rating,question3_average_rating,question4_average_rating
47999,2012 Fall,4762,14438,SPCH,CMN,350-0,21,Creative Writing for the Media,Geoffrey Tarson,15:00,17:50,Tu,12,7,4.57,4.71,4.71,4.71,5.14
89544,2009 Fall,4791,22668,MEAS,CHEM_ENG,210-0,20,Analysis of Chemical Process Systems,Justin Notestein,11:00,11:50,MoTuWeFr,30,20,5.06,4.39,4.78,4.83,5.06
54192,2014 Spring,2765,32412,WCAS,POLI_SCI,101-6,22,Freshman Seminar,Desiree Weber,14:00,15:20,TuTh,12,11,2.89,3.00,3.00,3.10,2.60
96862,2009 Winter,17367,23971,SESP,TEACH_ED,302-0,20,Social Contexts of Education,Carol Lee,18:00,21:00,Tu,46,33,4.03,3.56,3.94,3.72,3.78
83051,2010 Spring,15674,37859,MEAS,BMD_ENG,101-0,20,Introduction to Biomedical Engineering,Suzanne Olds,13:00,13:50,Th,47,37,4.65,4.56,4.26,2.38,4.09
52415,2014 Spring,17946,34504,MEAS,CRDV,301-0,22,Introduction to Career Development,Denise Bindelglass,17:00,17:50,Mo,35,26,3.92,3.54,3.63,2.26,3.17
77688,2011 Winter,2985,22699,WCAS,FRENCH,105-6,20,Freshman Seminar,Melissa Wittmeier,13:00,13:50,MoWeFr,10,9,5.00,5.11,4.56,4.44,5.11
45856,2013 Winter,2585,21138,WCAS,MMSS,211-2,20,Social Science Theories & Meth-First Yr,Eric Schulz,14:00,15:20,MoWe,57,50,4.86,4.74,4.88,4.76,4.66
71025,2011 Fall,19810,17212,WCAS,SHC,115-6,20,Freshman Seminar,Andreas Matouschek,16:00,17:20,TuTh,30,23,5.24,4.81,4.76,4.95,4.90
81827,2010 Fall,2217,11908,WCAS,RELIGION,101-6,20,Freshman Seminar,J Michelle Molina,15:30,16:50,TuTh,14,11,4.90,4.22,4.36,4.27,4.55
110425,2014 Fall,3136,11078,WCAS,SPANISH,101-1,28,Elementary Spanish,Raquel Amorim,15:00,15:50,MoWeFr,13,8,5.29,5.00,4.86,4.00,5.38
76524,2011 Winter,5201,24018,MEAS,MECH_ENG,202-0,21,Mechanics II,Cheng Sun,13:00,13:50,MoTuWeFr,32,26,3.00,3.35,4.00,4.16,2.32
53305,2014 Spring,20724,38234,WCAS,ASIAN_ST,390-6,20,Advanced Topics in Asian Studies,Peter Shen,12:30,13:50,MoWe,13,6,5.60,5.60,5.60,5.80,5.60
45379,2013 Winter,16641,21473,WCAS,ENVR_SCI,202-0,01,The Health of the Biosphere,Joseph Walsh,12:30,13:50,TuTh,75,55,4.52,4.42,4.44,4.20,4.62
65889,2012 Winter,577,26437,SESP,LOC,211-0,20,Intro to Organization Theory & Practice,Gail Berger,11:00,13:50,Tu,48,41,4.45,4.13,4.12,3.78,4.03
47754,2012 Fall,5265,13799,MEAS,MAT_SCI,190-0,20,MS & E Freshman Seminar,Vinayak Dravid,14:00,15:20,TuTh,26,21,4.55,4.45,4.10,3.76,4.48
53636,2014 Spring,1763,31650,WCAS,ENGLISH,101-6,22,Freshman Seminar,Hosanna Krienke,11:00,12:20,TuTh,12,9,5.83,5.33,5.00,5.22,5.44
59844,2012 Summer,4331,40690,SPCH,CMN,110-0,23,Internship,John Haas,,,,21,3,4.50,4.50,5.00,3.50,3.00
51035,2010 Spring,3973,40297,MUSIC,WIND_PER,111-0,21,Applied Flute,Walfrid Eugene Kujala,,,,5,2,5.00,5.50,5.50,5.00,5.50
49307,2012 Fall,11674,11603,WCAS,GEOG,240-0,20,Economic Geography,John Crandall Hudson,10:00,10:50,MoWeFr,58,47,4.00,4.02,4.15,3.11,3.32
93713,2009 Spring,17378,34784,SPCH,GEN_CMN,115-0,21,Freshman Seminar: Difficult Dialogues,Ann Feldman,14:00,17:00,We,11,7,3.57,2.71,4.00,2.57,3.43
12161,2013 Spring,4838,34495,MEAS,CIV_ENV,216-0,01,Mechanics of Materials I,Emmanuel Gdoutos,11:00,11:50,MoTuWeFr,43,24,4.40,4.15,4.95,4.33,3.67
76205,2011 Winter,17860,27311,KGSM,KELLG_FE,310-0,21,Principles of Finance,Jules Van Binsbergen,09:30,10:50,TuTh,31,25,5.50,5.09,5.45,5.23,5.23
81443,2010 Fall,2387,10532,WCAS,LING,101-6,20,Freshman Seminar,Robert Gundlach,09:30,10:50,TuTh,16,14,5.75,5.23,5.08,4.79,4.93
4366,2013 Fall,1457,10895,WCAS,CHEM,101-0,03,General Chemistry,Emily Weiss,11:00,11:50,MoTuWeTh,155,112,4.08,3.41,4.19,4.98,3.39
71229,2011 Summer,3798,40953,MUSIC,CONDUCT,282-4,26,Summer Chorus,Robert Harris,19:00,22:00,MoTh,16,6,4.50,4.50,3.60,3.40,3.17
4068,2013 Fall,15517,11758,WCAS,PHYSICS,105-0,20,"Music, Sound, Timbre",Donald Ellis,11:00,12:20,TuTh,24,16,4.07,4.36,3.47,2.87,3.93
59890,2012 Summer,4133,40646,SPCH,GEN_CMN,101-0,26,Interpersonal Communication,Benjamin Chiles,13:30,16:00,TuTh,10,2,6.00,6.00,6.00,5.50,6.00
81168,2010 Fall,3418,11967,WCAS,GNDR_ST,101-6,21,Freshman Seminar,Jillana Enteen,09:30,10:50,TuTh,6,5,4.75,4.50,5.00,4.80,4.75
75288,2011 Winter,3484,25644,MUSIC,GEN_MUS,101-6,20,Freshman Seminar,Bernard Dobroski,14:00,15:20,MoWe,15,13,5.25,5.33,3.85,2.62,4.69
13455,2013 Spring,19132,37276,WCAS,GEN_LA,280-3,22,Res College Tutorial - III (Social & Behavioral Sciences),Andrew Roberts,18:00,20:30,Tu,5,5,5.00,4.80,5.20,4.60,5.00
57232,2013 Fall,3515,14219,MUSIC,MUSIC,111-1,22,Music Theory  I,Eliza Brown,11:00,11:50,MoWeFr,14,8,5.88,5.75,5.63,5.13,5.88
64088,2012 Winter,8216,25683,MUSIC,MUS_COMP,111-2,20,Class Composition,Benjamin Hjertmann,12:00,12:50,MoWeFr,10,4,5.75,5.75,4.50,4.50,5.25
69489,2011 Fall,15573,16219,SESP,HDPS,201-0,20,Introduction to Psychological Services,Nathania Montes,10:00,11:20,MoWe,25,22,4.82,4.69,4.56,3.60,4.75
9829,2014 Summer,17945,41889,WCAS,CFS,391-0,26,Field Studies in Social Justice,Mariame Kaba,17:00,20:00,Mo,6,5,5.20,5.40,5.40,5.00,5.60
93339,2009 Spring,5121,31168,MEAS,IEMS,201-0,20,Introduction to Statistics,Jie Xu,14:00,14:50,MoWeFr,37,32,3.23,3.07,3.47,4.03,2.47
84753,2010 Spring,3473,36315,WCAS,INTL_ST,201-2,20,Global History II,Liuba Kurtyn - D'herlugnan,14:00,15:20,TuTh,97,73,3.38,3.29,3.29,3.10,3.04
109433,2014 Fall,4773,14338,MEAS,DSGN,106-1,09,Design Thinking and Communication,Richard Freeman,08:30,09:50,WeFr,16,13,4.17,3.92,4.08,3.77,3.62
56516,2014 Winter,1955,35573,WCAS,GERMAN,101-1,27,Beginning German,John Paluch,16:00,16:50,TuTh,10,7,6.00,5.67,5.67,4.71,5.86
113834,2010 Fall,19163,17112,WCAS,AMES,274-1,20,Introduction to Chinese Literature,Bruce Knickerbocker,15:00,16:20,MoWe,33,21,4.67,4.38,4.10,4.05,4.43
13367,2013 Spring,19624,33412,WCAS,ASIAN_AM,203-0,20,Topics in Asian American Social and Cultural Analysis,Simeon Man,12:30,13:50,MoWe,16,12,4.70,4.50,5.18,4.50,4.75
54046,2014 Spring,7171,37618,WCAS,MATH,105-6,20,Freshman Seminar,Theodore Johnson-Freyd,14:00,15:20,TuTh,13,11,4.80,3.90,4.40,5.36,4.27
80721,2010 Fall,1302,10066,WCAS,ART,101-6,20,Freshman Seminar,Jeanne Dunning,14:00,15:20,TuTh,16,14,4.92,4.92,4.58,4.14,4.79
81906,2010 Fall,3216,10862,WCAS,SLAVIC,101-1,20,Elementary Russian,Cheryl Berriman,09:00,09:50,MoTuWeTh,12,8,5.29,5.43,5.00,4.00,5.38
65287,2012 Winter,5328,23856,MEAS,ES_APPM,252-2,20,Honors Calculus for Engineers,David Chopp,09:00,09:50,MoTuWeThFr,21,18,5.50,5.33,5.17,5.56,5.22
75232,2011 Spring,1539,37257,WCAS,CLASSICS,101-6,20,Freshman Seminar,John Schafer,15:00,16:20,TuTh,14,12,4.55,3.91,4.82,4.36,4.45
59495,2013 Fall,3078,10735,WCAS,ITALIAN,101-1,24,Elementary Italian,Daniela Pozzi Pavan,13:00,13:50,MoTuWeFr,13,9,5.40,4.67,5.33,4.00,4.78
75472,2011 Winter,3602,25727,MUSIC,MUS_TECH,259-0,20,Introduction to Music Technology,Brett Masteller,14:00,15:20,TuTh,17,10,5.13,5.00,5.00,4.00,5.00
3144,2013 Fall,1089,11950,WCAS,ANTHRO,101-6,22,Freshman Seminar,Erin Waxenbaum Dennison,14:00,15:20,MoWe,16,15,5.46,5.62,5.31,4.64,5.57
4147,2013 Fall,3305,10786,WCAS,SOCIOL,101-6,21,Freshman Seminar,Leslie McCall,14:00,15:20,TuTh,15,10,3.20,2.90,3.00,2.80,2.78
55485,2014 Winter,18808,21142,MEAS,LDRSHP,396-0,20,Field Studies in Leadership,Adam Goodman,15:30,16:50,Th,7,3,5.67,6.00,5.33,4.00,5.33
45483,2013 Winter,2027,32876,WCAS,HISTORY,101-6,20,Freshman Seminar--European History,Regina Grafe,14:00,15:20,TuTh,16,15,4.23,3.46,3.69,4.14,3.57
45667,2013 Winter,3442,21439,WCAS,INTG_SCI,101-2,20,Computing Applications,Steven Daut,19:30,21:00,MoWe,25,21,3.94,3.94,4.63,4.20,3.90
78749,2010 Fall,15508,16851,MUSIC,MUSICOL,331-0,20,Orientalism & Music,Inna Naroditskaya,14:30,15:50,Mo,10,8,4.29,4.43,5.00,4.71,4.43
11093,2013 Spring,3589,30724,MUSIC,MUSIC_ED,231-2,20,Guitar Class II,James Baur,13:00,13:50,TuTh,6,3,,6.00,6.00,,6.00
45241,2013 Winter,1904,22657,WCAS,EARTH,102-6,21,Freshman Seminar,Steven Jacobsen,15:30,16:50,MoWe,16,13,5.08,5.00,4.77,4.15,5.31
77781,2011 Winter,1566,20765,WCAS,GREEK,101-2,20,Elementary Greek,Claudia Zatta,13:00,13:50,MoTuWeTh,9,8,5.00,5.00,5.67,5.43,4.71
58012,2013 Fall,18537,17774,KGSM,KELLG_MA,324-0,20,Operations and Supply Chain Management,Martin Lariviere,15:30,16:50,TuTh,58,48,5.09,4.95,5.19,5.12,4.86
13605,2013 Spring,20592,37100,WCAS,LEGAL_ST,318-1,20,Legal and Constitutional History of the United States,Joanna Grisinger,11:00,12:20,TuTh,45,31,4.82,4.54,4.56,4.22,4.22
49090,2012 Fall,18658,13091,WCAS,COMP_LIT,201-0,20,Reading World Literature,Firat Oruc,10:00,10:50,MoWe,33,22,3.90,4.14,3.67,4.00,3.55
54085,2014 Spring,20941,38471,WCAS,MENA,390-4,20,Advanced Topics in Middle East & North African Studies,Daniel Stolz,12:30,13:50,TuTh,17,12,4.73,4.55,4.55,4.25,4.08
109466,2014 Fall,21192,18898,MEAS,ENTREP,380-0,20,Financing Entrepreneurial Ventures,Michael Gruber,12:30,15:30,Th,19,12,3.67,4.56,5.00,4.56,4.11
70603,2011 Fall,19142,12895,WCAS,JWSH_ST,279-0,20,Modern Jewish Literature,Marcia Gealy,10:00,10:50,MoWeFr,15,11,4.90,4.90,4.30,3.64,4.64
12689,2013 Spring,4416,35620,SPCH,CSD,202-0,20,Neurobiology of Communication,Jonathan Siegel,14:00,15:50,TuTh,31,22,3.76,3.75,4.76,5.23,3.86
72555,2011 Spring,3894,36808,MUSIC,STRINGS,141-0,21,Applied Violin,Frank Almond,,,,4,2,5.00,5.00,5.00,4.00,5.00
55563,2014 Winter,18268,22012,JOUR,IMC,301-0,20,Consumer Insight,Michelle Weinberger,10:00,11:50,MoWe,38,32,4.96,4.78,4.69,3.86,4.82
44395,2013 Winter,4571,23535,SPCH,THEATRE,119-0,28,Production Laboratory,Barbara Butts,17:00,23:59,MoTuWeThFrSa,11,10,4.57,3.86,4.14,3.29,4.00
70541,2011 Fall,8391,12060,WCAS,HUM,101-6,21,Freshman Seminar,Susan Phillips,15:30,16:50,TuTh,15,14,5.73,5.73,5.18,5.57,5.64
2279,2014 Winter,3128,26646,WCAS,PORT,101-2,21,Elementary Portuguese,Raquel Amorim,11:00,11:50,MoWeFr,10,8,5.88,5.75,5.50,5.00,5.75
11364,2013 Spring,20486,38057,MUSIC,VOICE,100-0,20,Freshman Practicum,Pamela Hinchman,17:00,17:50,Tu,16,5,3.33,2.33,1.33,1.67,3.67
12813,2013 Spring,4725,35916,SPCH,DANCE,101-2,20,Introduction to the Dance Experience,Annie Beserra,09:00,11:50,Fr,15,10,5.25,4.71,5.25,4.88,5.00
46609,2012 Fall,3834,15068,MUSIC,PIANO,161-0,21,Applied Piano for Music Majors,James Giles,,,,4,3,6.00,6.00,5.67,5.50,6.00
56482,2014 Winter,18572,24209,WCAS,ENVR_POL,390-0,20,Special Topics in Environmental Policy and Culture,Rachel Santymire,13:00,16:00,We,10,8,4.75,4.88,5.13,4.38,5.13
54384,2014 Spring,3388,32736,WCAS,STAT,202-0,21,Introduction to Statistics,Margaret Andrews,14:00,14:50,MoWeFr,71,53,3.90,3.73,3.74,3.27,2.58
69598,2011 Fall,631,16199,SESP,SOC_POL,201-0,20,Introduction to Social Policy,Marvin Cohen,18:00,19:20,TuTh,21,16,4.94,4.63,5.43,4.69,4.69
4110,2013 Fall,2873,13268,WCAS,PSYCH,101-6,22,Freshman Seminar,Marcia Grabowecky,14:00,15:20,MoWe,16,14,5.23,5.08,4.54,3.71,4.86
86810,2010 Winter,4145,24066,SPCH,PERF_ST,210-1,20,Performance of Poetry,Carol Simpson Stern,10:00,11:50,TuTh,22,12,4.18,4.36,3.45,3.64,4.40
66705,2012 Winter,16485,27586,WCAS,GBL_HLTH,301-0,20,Introduction to International Public Health,Elizabeth Barden,09:30,10:50,TuTh,47,41,4.79,4.84,4.45,3.79,5.06
87354,2010 Winter,1335,29062,WCAS,ASTRON,101-0,20,Modern Cosmology,Michael Smutko,14:00,14:50,MoWeFr,329,259,5.40,4.82,4.79,4.55,5.08
96162,2009 Winter,4791,20847,MEAS,CHEM_ENG,210-0,01,Analysis of Chemical Process Systems,Justin Notestein,11:00,11:50,MoTuWeFr,39,36,5.26,4.53,5.03,5.00,5.08
61742,2012 Spring,19738,34911,MEAS,PRDV,395-0,20,Special Topics in Personal Development,William Lewis Siegenfeld,16:30,17:50,We,13,8,5.86,6.00,5.00,3.29,5.29
60028,2012 Summer,14198,40404,WCAS,BUS_INST,239-0,26,Marketing Management,Peter Sattler,10:00,12:30,TuTh,15,1,2.00,2.00,3.00,2.00,1.00
2253,2014 Winter,1525,23335,WCAS,LATIN,101-2,20,Elementary Latin,Francesca Tataranni,09:00,09:50,MoTuWeTh,10,6,5.80,5.60,5.20,4.17,4.83
67800,2011 Fall,8265,15465,MUSIC,MUS_THRY,316-0,20,Renaissance Counterpoint,Robert Gjerdingen,11:00,12:20,TuTh,14,5,5.00,4.75,4.20,4.20,4.60
77689,2011 Winter,2985,26827,WCAS,FRENCH,105-6,21,Freshman Seminar,Elizabeth McManus,10:00,10:50,MoWeFr,10,10,4.00,3.33,3.67,3.50,3.50
87330,2010 Winter,1223,31897,WCAS,ART_HIST,101-6,20,Freshman Seminar,Huey Copeland II,09:30,10:50,TuTh,10,6,5.40,4.80,5.20,5.20,6.00
59562,2013 Fall,2595,12100,WCAS,PHIL,109-6,20,Freshman Seminar in Philosophy,Axel Mueller,14:00,15:20,TuTh,15,12,4.00,4.11,4.20,4.91,4.27
61944,2012 Spring,4762,35013,SPCH,CMN,350-0,20,Creative Writing for the Media,William Bleich,15:00,17:50,Mo,12,10,5.50,5.40,5.20,4.80,5.50
81828,2010 Fall,2217,17532,WCAS,RELIGION,101-6,40,Freshman Seminar,Brook Ziporyn,15:30,16:50,TuTh,12,10,5.00,5.11,5.10,5.00,4.30
58938,2013 Fall,3136,10740,WCAS,SPANISH,101-1,20,Elementary Spanish,Benay Stein,09:00,09:50,MoWeFr,13,12,5.11,4.50,4.80,4.45,4.55
69195,2011 Fall,16497,14488,SPCH,CSD,112-0,20,The Scientific Exploration of Communication,Patrick Wong,16:00,18:00,TuTh,30,24,4.00,3.57,4.09,3.82,3.30
56931,2014 Winter,2765,23246,WCAS,POLI_SCI,101-6,20,Freshman Seminar,James Mahoney,14:00,15:20,MoWe,14,14,5.08,4.92,4.79,4.21,4.36
52416,2014 Spring,17946,34396,MEAS,CRDV,301-0,23,Introduction to Career Development,Eric Grebner,17:00,17:50,Th,26,16,3.14,2.86,2.50,1.50,2.36
86264,2010 Winter,15674,20772,MEAS,BMD_ENG,101-0,20,Introduction to Biomedical Engineering,Robert Linsenmeier,13:00,14:00,Th,54,39,4.10,3.82,3.49,1.70,3.79
67127,2012 Winter,2585,21061,WCAS,MMSS,211-2,20,Social Science Theories & Meth-First Yr,Asher Wolinsky,09:30,10:50,MoWe,42,37,2.61,2.82,3.29,4.59,2.56
86464,2010 Winter,5201,20332,MEAS,MECH_ENG,202-0,20,Mechanics II,Cheng Sun,10:00,10:50,MoTuWeFr,30,22,3.50,3.36,3.86,4.14,2.50
68958,2011 Fall,5265,13773,MEAS,MAT_SCI,190-0,20,MS & E Freshman Seminar,Vinayak Dravid,14:00,15:20,TuTh,15,13,4.92,4.54,4.46,3.92,4.38
45222,2013 Winter,2978,21508,WCAS,COG_SCI,210-0,20,Language and the Brain,Matthew Goldrick,11:00,12:20,TuTh,104,81,4.36,4.01,4.14,3.96,3.84
2940,2013 Fall,20724,17217,WCAS,ASIAN_ST,390-6,20,Advanced Topics in Asian Studies,Peter Shen,15:30,16:50,MoWe,4,2,5.00,5.00,5.00,5.00,5.50
66665,2012 Winter,16641,21935,WCAS,ENVR_SCI,202-0,01,The Health of the Biosphere,Joseph Walsh,12:30,13:50,TuTh,36,27,4.38,4.24,4.46,4.19,4.35
70318,2011 Fall,11674,11700,WCAS,GEOG,240-0,20,Economic Geography,John Crandall Hudson,10:00,10:50,MoWeFr,60,46,4.10,3.95,3.84,3.20,3.45
84786,2010 Spring,2387,36579,WCAS,LING,101-6,20,Freshman Seminar,Robert Gundlach,11:00,12:20,TuTh,15,14,5.79,5.77,5.46,5.23,5.77
69497,2011 Fall,577,16022,SESP,LOC,211-0,20,Intro to Organization Theory & Practice,Gail Berger,10:00,12:50,Tu,25,23,5.32,5.18,4.95,4.32,5.05
82056,2010 Summer,3798,42049,MUSIC,CONDUCT,282-4,26,Summer Community Chorus,Robert Harris,19:00,21:30,MoTh,12,6,3.00,3.17,1.83,1.83,1.80
85601,2010 Winter,3973,22214,MUSIC,WIND_PER,111-0,21,Applied Flute,Walfrid Eugene Kujala,,,,5,1,6.00,6.00,5.00,5.00,6.00
50656,2010 Spring,3484,40777,MUSIC,GEN_MUS,101-6,20,Freshman Seminar,Thomas Bauman,14:00,15:20,TuTh,14,11,4.20,4.10,4.00,3.00,4.00
10712,2013 Summer,1457,40007,WCAS,CHEM,101-0,23,General Chemistry,Frederick Northrup,09:00,12:00,MoTuWeThFr,35,3,5.00,4.00,4.67,5.67,4.33
62064,2012 Spring,4133,38559,SPCH,GEN_CMN,101-0,20,Interpersonal Communication,Sara DiDomenico,10:00,11:20,TuTh,20,10,3.89,3.56,3.00,2.56,3.11
109434,2014 Fall,4773,14451,MEAS,DSGN,106-1,10,Design Thinking and Communication,"Kenneth Gentry,John Bishop",11:30,12:50,WeFr,15,11,3.10,3.20,3.50,2.90,2.60
43679,2013 Winter,4838,23254,MEAS,CIV_ENV,216-0,01,Mechanics of Materials I,John Rudnicki,11:00,11:50,MoTuWeFr,52,39,3.94,3.67,3.86,3.81,3.50
49786,2012 Fall,15517,11871,WCAS,PHYSICS,105-0,20,"Music, Sound, Timbre",Donald Ellis,11:00,12:20,TuTh,21,14,4.08,4.38,3.08,2.31,4.08
110146,2014 Fall,4191,15687,SPCH,COMM_ST,201-0,20,Research Methods in Comm Studies,Alexis Lauricella,09:30,10:50,MoWe,19,15,4.73,4.45,4.00,3.93,4.14
75446,2011 Winter,8216,25605,MUSIC,MUS_COMP,111-2,20,Class Composition,Carolyn O'Brien,16:00,16:50,MoWeFr,11,7,5.43,5.71,5.00,5.14,5.86
13368,2013 Spring,19624,36877,WCAS,ASIAN_AM,203-0,21,Topics in Asian American Social and Cultural Analysis,Elizabeth Lew-Williams,12:30,13:50,TuTh,9,8,4.75,4.75,4.63,4.00,4.38
87752,2010 Winter,3418,29848,WCAS,GNDR_ST,101-6,20,Freshman Seminar,Frances Freeman Paden,14:00,15:20,TuTh,16,12,4.75,4.75,4.58,3.92,4.25
79551,2010 Fall,17860,14198,KGSM,KELLG_FE,310-0,20,Principles of Finance,Snehal Banerjee,09:30,10:50,TuTh,51,38,5.09,4.91,5.03,4.80,4.69
45421,2013 Winter,19132,22239,WCAS,GEN_LA,280-3,20,Res College Tutorial - III (Social & Behavioral Sciences),Benjamin Gorvine,17:30,20:30,Th,10,9,5.88,5.75,5.00,4.22,5.78
57233,2013 Fall,3515,14227,MUSIC,MUSIC,111-1,23,Music Theory  I,Susan Piagentini,11:00,11:50,MoWeFr,17,8,5.43,5.00,4.86,4.43,4.86
59333,2013 Fall,1955,10321,WCAS,GERMAN,101-1,20,Beginning German,Denise Meuser,09:00,09:50,MoTuWeFr,15,12,5.67,5.56,5.44,4.73,5.70
90510,2009 Fall,1302,15092,WCAS,ART,101-6,20,Freshman Seminar,Michael Rakowitz,09:30,10:50,TuTh,17,15,5.07,5.20,4.60,4.87,5.33
113835,2010 Fall,19163,17522,WCAS,AMES,274-1,21,Introduction to Chinese Literature,Bruce Knickerbocker,15:30,16:50,TuTh,27,20,4.72,4.78,4.58,4.37,4.79
13700,2013 Spring,1089,33239,WCAS,ANTHRO,101-6,21,Freshman Seminar,Carolyn Heitman,11:00,12:20,TuTh,14,11,4.73,4.09,4.27,4.00,3.64
1370,2014 Winter,17945,34849,WCAS,CFS,391-0,20,Field Studies in Social Justice,Mariame Kaba,17:00,20:00,Mo,12,2,5.50,5.50,5.50,5.50,6.00
73797,2011 Spring,15573,36659,SESP,HDPS,201-0,20,Introduction to Psychological Services,Nathania Montes,10:00,11:20,MoWe,34,29,5.37,5.15,5.04,3.96,5.19
88433,2010 Winter,1539,28950,WCAS,CLASSICS,101-6,20,Freshman Seminar,Diana Ng,15:00,16:20,TuTh,15,10,4.40,4.40,4.70,4.00,4.40
6311,2009 Spring,15461,43624,WCAS,WRITING,115-6,20,Modes of Writing,"Gary Morson,Robert Gundlach",14:00,15:20,MoWe,40,30,5.12,5.08,4.88,4.96,5.08
56769,2014 Winter,7171,24523,WCAS,MATH,105-6,81,Freshman Seminar,Keith Burns,14:00,15:20,MoWe,16,14,4.70,5.20,3.73,2.54,3.77
5155,2009 Winter,15508,32507,MUSIC,MUSICOL,331-0,20,Orientalism & Music,Inna Naroditskaya,09:30,10:50,TuTh,13,6,5.33,5.67,5.67,5.33,5.83
88008,2010 Winter,3473,32044,WCAS,INTL_ST,201-2,20,Global History II,Frank Robinson Safford,14:00,15:20,TuTh,117,87,2.62,2.78,3.34,3.19,2.20
76444,2011 Winter,5328,23733,MEAS,ES_APPM,252-2,20,Honors Calculus for Engineers,David Chopp,10:00,10:50,MoTuWeThFr,25,20,5.80,5.35,5.55,5.95,5.50
14782,2013 Spring,3305,31777,WCAS,SOCIOL,101-6,20,Freshman Seminar,Joshua Kaiser,09:30,10:50,TuTh,13,13,4.80,4.18,4.70,4.33,4.25
66959,2012 Winter,3442,21862,WCAS,INTG_SCI,101-2,20,Computing Applications,Steven Daut,19:30,21:00,MoWe,30,29,3.52,3.15,3.11,3.03,3.21
81907,2010 Fall,3216,11485,WCAS,SLAVIC,101-1,24,Elementary Russian,Carmen Finashina,14:00,14:50,MoTuWeTh,12,6,5.50,5.67,6.00,5.17,5.17
44146,2013 Winter,4416,23428,SPCH,CSD,202-0,20,Neurobiology of Communication,Charles Larson,11:00,11:50,MoTuThFr,20,15,3.57,3.43,4.57,5.00,3.64
50790,2010 Spring,3589,39913,MUSIC,MUSIC_ED,231-2,20,Guitar Class II,James Baur,14:00,14:50,TuTh,5,4,5.25,5.00,5.00,3.75,5.00
43538,2013 Winter,18537,31379,KGSM,KELLG_MA,324-0,20,Operations and Supply Chain Management,Martin Lariviere,14:00,15:20,TuTh,42,27,4.96,4.91,4.96,4.96,4.88
49115,2012 Fall,1904,10310,WCAS,EARTH,102-6,20,Freshman Seminar,Donna Jurdy,15:00,16:20,MoWe,16,8,5.00,5.17,4.67,3.88,4.75
87764,2010 Winter,1566,25898,WCAS,GREEK,101-2,20,Elementary Greek,Andrea Fishman,13:00,13:50,MoTuWeTh,5,4,3.50,4.25,4.25,5.00,4.25
3931,2014 Spring,21054,38597,WCAS,LEGAL_ST,318-2,20,Legal and Constitutional History of the United States: Since 1850,Joanna Grisinger,11:00,12:20,TuTh,46,36,5.42,4.97,5.17,4.81,5.03
70100,2011 Fall,18658,16865,WCAS,COMP_LIT,201-0,20,Reading World Literature,Nasrin Qader,10:00,10:50,MoWe,17,15,4.23,3.77,4.07,4.53,3.67
78809,2010 Fall,3602,15641,MUSIC,MUS_TECH,259-0,20,Introduction to Music Technology,Brett Masteller,09:30,10:50,TuTh,17,10,5.10,5.33,5.30,4.50,5.40
2269,2014 Winter,20941,34233,WCAS,MENA,390-4,20,Advanced Topics in Middle East & North African Studies,Daniel Stolz,12:30,13:50,TuTh,27,14,5.17,5.00,5.17,4.38,4.77
2989,2013 Fall,3078,11267,WCAS,ITALIAN,101-1,25,Elementary Italian,Eliana Vagalau,14:00,14:50,MoTuWeFr,15,10,5.56,5.56,5.33,4.10,5.50
48255,2012 Fall,4571,14704,SPCH,THEATRE,119-0,22,Production Laboratory,Elondust Johnson,00:00,00:00,MoTuWeThFrSa,5,3,6.00,6.00,6.00,6.00,6.00
81424,2010 Fall,19142,16347,WCAS,JWSH_ST,279-0,20,Modern Jewish Lit in Translation: An Introduction,Marcia Gealy,10:00,10:50,MoWeFr,23,20,4.73,5.06,4.31,3.89,4.95
11365,2013 Spring,20486,38056,MUSIC,VOICE,100-0,21,Freshman Practicum,Pamela Hinchman,17:00,17:50,Th,7,3,6.00,6.00,6.00,6.00,6.00
72558,2011 Spring,3894,35942,MUSIC,STRINGS,141-0,24,Applied Violin,Robert Hanford,,,,5,3,5.67,5.67,6.00,6.00,6.00
70542,2011 Fall,8391,12061,WCAS,HUM,101-6,22,Freshman Seminar,Julia Ann Stern,15:30,16:50,TuTh,16,14,5.50,5.42,5.25,5.43,5.43
55564,2014 Winter,18268,22013,JOUR,IMC,301-0,21,Consumer Insight,Stephanie Edgerly,13:00,14:50,TuTh,36,25,5.00,4.96,4.48,3.96,4.96
3807,2014 Spring,21079,39215,MEAS,ENTREP,395-0,20,Special Topics,Jay Goldstein,18:30,21:30,Tu,14,14,5.07,5.14,5.21,4.50,5.23
45484,2013 Winter,2027,22217,WCAS,HISTORY,101-6,21,Freshman Seminar--European History,John Starkes Bushnell,09:30,10:50,TuTh,14,12,3.91,4.00,4.00,4.08,4.00
46028,2013 Winter,3128,22720,WCAS,PORT,101-2,20,Elementary Portuguese,Raquel Amorim,10:00,10:50,MoWeFr,7,3,5.33,4.67,5.33,4.33,4.33
58647,2013 Fall,4490,14904,SPCH,CSD,376-0,20,Diagnostic & Remedial Approaches for Children With Learning Problems,Doris Johnson,13:00,13:50,MoWeFr,27,20,3.76,3.71,4.38,3.82,3.82
